timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1564133396655,18,回复课程评论,200,,有课后端性能测试 1-1,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,18,0,0
1564133395945,767,图片视频获取接口,200,,有课后端性能测试 1-11,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,18,0,0
1564133396673,40,添加课程评测,200,,有课后端性能测试 1-1,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,40,0,0
1564133396713,20,获取课程评测,200,,有课后端性能测试 1-1,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,20,0,0
1564133396713,20,课程搜索接口,200,,有课后端性能测试 1-11,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,20,0,0
1564133396733,20,发布精彩瞬间,200,,有课后端性能测试 1-1,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,20,0,0
1564133396753,22,对课程提问,200,,有课后端性能测试 1-1,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,22,0,0
1564133396776,17,添加问题回答,200,,有课后端性能测试 1-1,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,17,0,0
1564133396734,59,课程详情页接口,200,,有课后端性能测试 1-11,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,41,0,0
1564133396794,20,添加课程评论接口,200,,有课后端性能测试 1-11,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,20,0,0
1564133396794,20,查找课程提问,200,,有课后端性能测试 1-1,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,20,0,0
1564133396815,14,封禁评论,200,,有课后端性能测试 1-11,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,14,0,0
1564133396815,14,获取用户信息,200,,有课后端性能测试 1-1,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,14,0,0
1564133396829,45,获得课程评论,200,,有课后端性能测试 1-11,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,45,0,0
1564133396830,44,精彩瞬间接口,200,,有课后端性能测试 1-1,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,44,0,23
1564133396874,39,点赞课程评论,200,,有课后端性能测试 1-11,text,true,,125,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,39,0,0
1564133396913,19,回复课程评论,200,,有课后端性能测试 1-11,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,19,0,0
1564133396932,44,添加课程评测,200,,有课后端性能测试 1-11,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,44,0,0
1564133396976,17,获取课程评测,200,,有课后端性能测试 1-11,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,17,0,0
1564133396994,18,发布精彩瞬间,200,,有课后端性能测试 1-11,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,18,0,0
1564133397012,20,对课程提问,200,,有课后端性能测试 1-11,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,20,0,0
1564133397032,22,添加问题回答,200,,有课后端性能测试 1-11,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,22,0,0
1564133397055,18,查找课程提问,200,,有课后端性能测试 1-11,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,18,0,0
1564133397073,20,获取用户信息,200,,有课后端性能测试 1-11,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,20,0,0
1564133397094,50,精彩瞬间接口,200,,有课后端性能测试 1-11,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,50,0,21
1564133389304,8168,图片视频获取接口,200,,有课后端性能测试 1-13,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,20,0,0
1564133386983,10541,图片视频获取接口,200,,有课后端性能测试 1-12,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,320,0,0
1564133397473,52,课程搜索接口,200,,有课后端性能测试 1-13,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,51,0,22
1564133397525,58,课程搜索接口,200,,有课后端性能测试 1-12,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,58,0,18
1564133397583,39,课程详情页接口,200,,有课后端性能测试 1-12,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,21,0,0
1564133397525,97,课程详情页接口,200,,有课后端性能测试 1-13,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,38,0,0
1564133397623,15,添加课程评论接口,200,,有课后端性能测试 1-13,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,15,0,0
1564133397623,15,添加课程评论接口,200,,有课后端性能测试 1-12,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,15,0,0
1564133397638,15,封禁评论,200,,有课后端性能测试 1-13,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,15,0,0
1564133397638,15,封禁评论,200,,有课后端性能测试 1-12,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,15,0,0
1564133397654,40,获得课程评论,200,,有课后端性能测试 1-12,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,40,0,0
1564133397654,40,获得课程评论,200,,有课后端性能测试 1-13,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,40,0,0
1564133397694,80,点赞课程评论,200,,有课后端性能测试 1-13,text,true,,125,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,80,0,0
1564133389475,8300,图片视频获取接口,200,,有课后端性能测试 1-5,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,98,0,0
1564133397775,20,回复课程评论,200,,有课后端性能测试 1-13,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,20,0,0
1564133397775,36,课程搜索接口,200,,有课后端性能测试 1-5,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,36,0,18
1564133397694,127,点赞课程评论,500,,有课后端性能测试 1-12,text,false,,415,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,127,0,0
1564133397822,42,回复课程评论,200,,有课后端性能测试 1-12,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,41,0,22
1564133397795,88,添加课程评测,200,,有课后端性能测试 1-13,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,88,0,0
1564133397884,39,获取课程评测,200,,有课后端性能测试 1-13,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,39,0,0
1564133397864,79,添加课程评测,200,,有课后端性能测试 1-12,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,79,0,0
1564133397923,20,发布精彩瞬间,200,,有课后端性能测试 1-13,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,20,0,0
1564133397943,22,获取课程评测,200,,有课后端性能测试 1-12,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,22,0,0
1564133397943,22,对课程提问,200,,有课后端性能测试 1-13,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,22,0,0
1564133397965,20,添加问题回答,200,,有课后端性能测试 1-13,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,20,0,0
1564133397965,20,发布精彩瞬间,200,,有课后端性能测试 1-12,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,20,0,0
1564133397985,17,查找课程提问,200,,有课后端性能测试 1-13,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,17,0,0
1564133397986,16,对课程提问,200,,有课后端性能测试 1-12,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,16,0,0
1564133398002,22,获取用户信息,200,,有课后端性能测试 1-13,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,22,0,0
1564133398002,22,添加问题回答,200,,有课后端性能测试 1-12,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,22,0,0
1564133398024,19,查找课程提问,200,,有课后端性能测试 1-12,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,19,0,0
1564133398043,19,获取用户信息,200,,有课后端性能测试 1-12,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,19,0,0
1564133398024,39,精彩瞬间接口,200,,有课后端性能测试 1-13,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,39,0,18
1564133397812,381,课程详情页接口,200,,有课后端性能测试 1-5,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,360,0,0
1564133398063,131,精彩瞬间接口,200,,有课后端性能测试 1-12,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,131,0,31
1564133398193,21,添加课程评论接口,200,,有课后端性能测试 1-5,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,21,0,0
1564133398214,19,封禁评论,200,,有课后端性能测试 1-5,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,19,0,0
1564133387195,11060,图片视频获取接口,200,,有课后端性能测试 1-8,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,338,0,0
1564133398234,39,获得课程评论,200,,有课后端性能测试 1-5,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,38,0,0
1564133398255,46,课程搜索接口,200,,有课后端性能测试 1-8,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,45,0,18
1564133398273,29,点赞课程评论,200,,有课后端性能测试 1-5,text,true,,125,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,29,0,0
1564133398302,20,回复课程评论,200,,有课后端性能测试 1-5,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,20,0,0
1564133398301,43,课程详情页接口,200,,有课后端性能测试 1-8,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,32,0,0
1564133398345,19,添加课程评论接口,200,,有课后端性能测试 1-8,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,19,0,0
1564133398323,41,添加课程评测,200,,有课后端性能测试 1-5,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,41,0,0
1564133398364,20,获取课程评测,200,,有课后端性能测试 1-5,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,20,0,0
1564133398364,20,封禁评论,200,,有课后端性能测试 1-8,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,20,0,0
1564133398384,18,发布精彩瞬间,200,,有课后端性能测试 1-5,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,18,0,0
1564133398403,22,对课程提问,200,,有课后端性能测试 1-5,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,21,0,0
1564133398425,19,添加问题回答,200,,有课后端性能测试 1-5,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,19,0,0
1564133398444,19,查找课程提问,200,,有课后端性能测试 1-5,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,19,0,0
1564133398463,20,获取用户信息,200,,有课后端性能测试 1-5,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,20,0,0
1564133398484,39,精彩瞬间接口,200,,有课后端性能测试 1-5,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,39,0,19
1564133398384,318,获得课程评论,200,,有课后端性能测试 1-8,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,318,0,0
1564133398702,41,点赞课程评论,200,,有课后端性能测试 1-8,text,true,,125,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,41,0,0
1564133398744,22,回复课程评论,200,,有课后端性能测试 1-8,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,22,0,0
1564133398767,35,添加课程评测,200,,有课后端性能测试 1-8,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,35,0,0
1564133398803,20,获取课程评测,200,,有课后端性能测试 1-8,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,20,0,0
1564133398823,20,发布精彩瞬间,200,,有课后端性能测试 1-8,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,20,0,0
1564133398844,19,对课程提问,200,,有课后端性能测试 1-8,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,19,0,0
1564133398863,21,添加问题回答,200,,有课后端性能测试 1-8,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,21,0,0
1564133398884,22,查找课程提问,200,,有课后端性能测试 1-8,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,22,0,0
1564133398906,18,获取用户信息,200,,有课后端性能测试 1-8,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,18,0,0
1564133398924,40,精彩瞬间接口,200,,有课后端性能测试 1-8,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,39,0,19
1564133398964,960,图片视频获取接口,200,,有课后端性能测试 1-8,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,89,0,0
1564133399925,16,课程搜索接口,200,,有课后端性能测试 1-8,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,16,0,0
1564133399941,42,课程详情页接口,200,,有课后端性能测试 1-8,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,31,0,0
1564133399983,20,添加课程评论接口,200,,有课后端性能测试 1-8,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,20,0,0
1564133400009,13,封禁评论,200,,有课后端性能测试 1-8,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,13,0,0
1564133400022,70,获得课程评论,200,,有课后端性能测试 1-8,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,70,0,0
1564133400093,29,点赞课程评论,200,,有课后端性能测试 1-8,text,true,,125,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,29,0,0
1564133400123,19,回复课程评论,200,,有课后端性能测试 1-8,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,19,0,0
1564133400143,30,添加课程评测,200,,有课后端性能测试 1-8,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,30,0,0
1564133400173,18,获取课程评测,200,,有课后端性能测试 1-8,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,18,0,0
1564133400192,11,发布精彩瞬间,200,,有课后端性能测试 1-8,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,11,0,0
1564133400203,10,对课程提问,200,,有课后端性能测试 1-8,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,10,0,0
1564133400213,19,添加问题回答,200,,有课后端性能测试 1-8,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,19,0,0
1564133400232,11,查找课程提问,200,,有课后端性能测试 1-8,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,10,0,0
1564133400243,10,获取用户信息,200,,有课后端性能测试 1-8,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,10,0,0
1564133400253,26,精彩瞬间接口,200,,有课后端性能测试 1-8,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,26,0,10
1564133386925,13617,图片视频获取接口,200,,有课后端性能测试 1-15,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,317,0,0
1564133400543,31,课程搜索接口,200,,有课后端性能测试 1-15,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,31,0,9
1564133398063,2779,图片视频获取接口,200,,有课后端性能测试 1-13,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,320,0,0
1564133400843,29,课程搜索接口,200,,有课后端性能测试 1-13,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,29,0,9
1564133400873,48,课程详情页接口,200,,有课后端性能测试 1-13,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,39,0,0
1564133400922,19,添加课程评论接口,200,,有课后端性能测试 1-13,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,19,0,0
1564133400942,10,封禁评论,200,,有课后端性能测试 1-13,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,10,0,0
1564133400952,20,获得课程评论,200,,有课后端性能测试 1-13,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,20,0,0
1564133400972,240,点赞课程评论,200,,有课后端性能测试 1-13,text,true,,125,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,240,0,0
1564133401212,20,回复课程评论,200,,有课后端性能测试 1-13,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,20,0,0
1564133401233,39,添加课程评测,200,,有课后端性能测试 1-13,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,39,0,0
1564133401273,9,获取课程评测,200,,有课后端性能测试 1-13,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,9,0,0
1564133401282,11,发布精彩瞬间,200,,有课后端性能测试 1-13,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,11,0,0
1564133401293,11,对课程提问,200,,有课后端性能测试 1-13,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,11,0,0
1564133400574,738,课程详情页接口,200,,有课后端性能测试 1-15,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,298,0,0
1564133401304,10,添加问题回答,200,,有课后端性能测试 1-13,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,10,0,0
1564133401312,21,添加课程评论接口,200,,有课后端性能测试 1-15,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,21,0,0
1564133401314,19,查找课程提问,200,,有课后端性能测试 1-13,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,19,0,0
1564133401333,10,封禁评论,200,,有课后端性能测试 1-15,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,10,0,0
1564133401333,10,获取用户信息,200,,有课后端性能测试 1-13,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,10,0,0
1564133401343,30,获得课程评论,200,,有课后端性能测试 1-15,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,30,0,0
1564133401344,29,精彩瞬间接口,200,,有课后端性能测试 1-13,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,29,0,17
1564133393134,8239,图片视频获取接口,200,,有课后端性能测试 1-7,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,118,0,0
1564133401373,29,课程搜索接口,200,,有课后端性能测试 1-7,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,29,0,9
1564133401373,69,点赞课程评论,200,,有课后端性能测试 1-15,text,true,,125,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,69,0,0
1564133401442,10,回复课程评论,200,,有课后端性能测试 1-15,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,10,0,0
1564133401402,59,课程详情页接口,200,,有课后端性能测试 1-7,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,50,0,0
1564133401463,20,添加课程评论接口,200,,有课后端性能测试 1-7,text,true,,125,301,15,15,http://47.103.30.166:8000/courses/comments/add,20,0,0
1564133401483,20,封禁评论,200,,有课后端性能测试 1-7,text,true,,125,191,15,15,http://47.103.30.166:8000/courses/comments/ban?comment_id=2,20,0,0
1564133401453,63,添加课程评测,200,,有课后端性能测试 1-15,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,63,0,0
1564133401504,32,获得课程评论,200,,有课后端性能测试 1-7,text,true,,3422,209,15,15,http://47.103.30.166:8000/courses/comments/find?course_id=BM176&user_id=01231,32,0,0
1564133401516,20,获取课程评测,200,,有课后端性能测试 1-15,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,20,0,0
1564133401537,28,发布精彩瞬间,200,,有课后端性能测试 1-15,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,27,0,0
1564133401537,28,点赞课程评论,200,,有课后端性能测试 1-7,text,true,,125,215,15,15,http://47.103.30.166:8000/courses/comments/praise?user_id=01231&course_comment_id=8,27,0,0
1564133401565,18,回复课程评论,200,,有课后端性能测试 1-7,text,true,,125,293,15,15,http://47.103.30.166:8000/courses/comments/reply,18,0,0
1564133401565,18,对课程提问,200,,有课后端性能测试 1-15,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,18,0,0
1564133401583,19,添加问题回答,200,,有课后端性能测试 1-15,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,19,0,0
1564133401583,31,添加课程评测,200,,有课后端性能测试 1-7,text,true,,125,290,15,15,http://47.103.30.166:8000/courses/evaluates/add,31,0,0
1564133401603,11,查找课程提问,200,,有课后端性能测试 1-15,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,11,0,0
1564133401614,9,获取用户信息,200,,有课后端性能测试 1-15,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,9,0,0
1564133401614,20,获取课程评测,200,,有课后端性能测试 1-7,text,true,,140,196,15,15,http://47.103.30.166:8000/courses/evaluates/find?course_id=MA101,20,0,0
1564133401624,30,精彩瞬间接口,200,,有课后端性能测试 1-15,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,30,0,10
1564133401634,20,发布精彩瞬间,200,,有课后端性能测试 1-7,text,true,,125,351,15,15,http://47.103.30.166:8000/courses/moments/post,20,0,0
1564133401654,16,对课程提问,200,,有课后端性能测试 1-7,text,true,,125,289,15,15,http://47.103.30.166:8000/courses/questions/add,16,0,0
1564133401670,17,添加问题回答,200,,有课后端性能测试 1-7,text,true,,125,283,15,15,http://47.103.30.166:8000/courses/answers/add,17,0,0
1564133401687,18,查找课程提问,200,,有课后端性能测试 1-7,text,true,,405,210,15,15,http://47.103.30.166:8000/courses/questions/find?course_id=SE101&user_id=01231,18,0,0
1564133401705,14,获取用户信息,200,,有课后端性能测试 1-7,text,true,,296,181,15,15,http://47.103.30.166:8000/users/specific?id=01231,14,0,0
1564133401720,30,精彩瞬间接口,200,,有课后端性能测试 1-7,text,true,,2084,206,15,15,http://47.103.30.166:8000/courses/moments/find?base=1&size=3&user_id=01231,30,0,14
1564133392635,9645,图片视频获取接口,200,,有课后端性能测试 1-14,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,18,0,0
1564133394904,7421,图片视频获取接口,200,,有课后端性能测试 1-3,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,373,0,0
1564133396874,5465,图片视频获取接口,200,,有课后端性能测试 1-1,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,58,0,0
1564133402326,27,课程搜索接口,200,,有课后端性能测试 1-3,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,27,0,10
1564133402282,76,课程搜索接口,200,,有课后端性能测试 1-14,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,76,0,12
1564133402340,22,课程搜索接口,200,,有课后端性能测试 1-1,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,22,0,9
1564133392592,9968,图片视频获取接口,200,,有课后端性能测试 1-2,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,582,0,0
1564133402561,77,课程搜索接口,200,,有课后端性能测试 1-2,text,true,,323,219,15,15,http://47.103.30.166:8000/courses/search,77,0,9
1564133402638,42,课程详情页接口,200,,有课后端性能测试 1-2,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,18,0,0
1564133402353,703,课程详情页接口,200,,有课后端性能测试 1-3,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,568,0,0
1564133402359,712,课程详情页接口,200,,有课后端性能测试 1-14,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,561,0,0
1564133402363,712,课程详情页接口,200,,有课后端性能测试 1-1,text,true,,14591,190,15,15,http://47.103.30.166:8000/courses/specific?course_id=PH002,712,0,0
1564133387095,16169,图片视频获取接口,200,,有课后端性能测试 1-4,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,1971,0,0
1564133401654,1898,图片视频获取接口,200,,有课后端性能测试 1-15,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,60,0,0
1564133393999,9637,图片视频获取接口,200,,有课后端性能测试 1-10,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,127,0,0
1564133392834,11198,图片视频获取接口,200,,有课后端性能测试 1-9,bin,true,,319838,201,15,15,http://47.103.30.166:8000/images/a18832bf6f6a40aa83349b68f0ee3f6e.jpg,318,0,0
1564133404033,561,课程搜索接口,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,有课后端性能测试 1-9,text,false,,2441,0,15,15,http://47.103.30.166:8000/courses/search,0,0,11
1564133403637,956,课程搜索接口,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,有课后端性能测试 1-10,text,false,,2441,0,15,15,http://47.103.30.166:8000/courses/search,0,0,9
1564133403265,1402,课程搜索接口,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,有课后端性能测试 1-4,text,false,,2441,0,15,15,http://47.103.30.166:8000/courses/search,0,0,11
1564133402680,1988,添加课程评论接口,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 47.103.30.166:8000 failed to respond,有课后端性能测试 1-2,text,false,,2084,0,15,15,http://47.103.30.166:8000/courses/comments/add,0,0,0
